chargeDeviceID,reference,name,Latitude,Longitude,subBuildingName,buildingName,buildingNumber,thoroughfare,street,doubleDependantLocality,dependantLocality,town,county,postcode,countryCode,uprn,deviceDescription,locationShortDescription,locationLongDescription,deviceManufacturer,deviceModel,deviceOwnerName,deviceOwnerWebsite,deviceOwnerTelephoneNo,deviceOwnerContactName,deviceControllerName,deviceControllerWebsite,deviceControllerTelephoneNo,deviceControllerContactName,deviceNetworks,chargeDeviceStatus,publishStatus,deviceValidated,dateCreated,dateUpdated,moderated,lastUpdated,lastUpdatedBy,attribution,dateDeleted,paymentRequired,paymentRequiredDetails,subscriptionRequired,subscriptionRequiredDetails,parkingFeesFlag,parkingFeesDetails,parkingFeesUrl,accessRestrictionFlag,accessRestrictionDetails,physicalRestrictionFlag,physicalRestrictionText,onStreetFlag,locationType,bearing,access24Hours,accessMondayFrom,accessMondayTo,accessTuesdayFrom,accessTuesdayTo,accessWednesdayFrom,accessWednesdayTo,accessThursdayFrom,accessThursdayTo,accessFridayFrom,accessFridayTo,accessSaturdayFrom,accessSaturdayTo,accessSundayFrom,accessSundayTo,connector1ID,connector1Type,connector1RatedOutputKW,connector1OutputCurrent,connector1RatedVoltage,connector1ChargeMethod,connector1ChargeMode,connector1TetheredCable,connector1Status,connector1Description,connector1Validated,connector2ID,connector2Type,connector2RatedOutputKW,connector2OutputCurrent,connector2RatedVoltage,connector2ChargeMethod,connector2ChargeMode,connector2TetheredCable,connector2Status,connector2Description,connector2Validated,connector3ID,connector3Type,connector3RatedOutputKW,connector3OutputCurrent,connector3RatedVoltage,connector3ChargeMethod,connector3ChargeMode,connector3TetheredCable,connector3Status,connector3Description,connector3Validated,connector4ID,connector4Type,connector4RatedOutputKW,connector4OutputCurrent,connector4RatedVoltage,connector4ChargeMethod,connector4ChargeMode,connector4TetheredCable,connector4Status,connector4Description,connector4Validated,connector5ID,connector5Type,connector5RatedOutputKW,connector5OutputCurrent,connector5RatedVoltage,connector5ChargeMethod,connector5ChargeMode,connector5TetheredCable,connector5Status,connector5Description,connector5Validated,connector6ID,connector6Type,connector6RatedOutputKW,connector6OutputCurrent,connector6RatedVoltage,connector6ChargeMethod,connector6ChargeMode,connector6TetheredCable,connector6Status,connector6Description,connector6Validated,connector7ID,connector7Type,connector7RatedOutputKW,connector7OutputCurrent,connector7RatedVoltage,connector7ChargeMethod,connector7ChargeMode,connector7TetheredCable,connector7Status,connector7Description,connector7Validated,connector8ID,connector8Type,connector8RatedOutputKW,connector8OutputCurrent,connector8RatedVoltage,connector8ChargeMethod,connector8ChargeMode,connector8TetheredCable,connector8Status,connector8Description,connector8Validated,total_connectors
fb8df82515d15ad17e5ce6a748c56aec,Police1,The Police (Portishead HQ),51.474194,-2.796063,,Police HQ,,,Valley Road,,Portishead,Portishead,North Somerset,BS20 8JJ,gb,,Avon & Somerset Police Authority,Valley Road,Private organisational car park,,,Avon & Somerset Police Authority,https://www.avonandsomerset.police.uk,101,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,23/02/2015 17:23,16/10/2015 14:54,Y,16/10/2015 14:54,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only,1,Behind barrier.,0,Workplace car park,,0,,,,,,,,,,,,,,,124899,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2c28c158158420634d46f24306253924,60514/60515,City Hall 1,51.452608,-2.601982,,City Hall,,,College Green,,,Bristol,City of Bristol,BS1 5TR,gb,,This is a Private Car park. No Public Access. Need Charge Your Car or Source West membership RFID card,Private Car Park,Private Car Park,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,Out of service,Published,0,31/03/2015 09:34,26/02/2016 13:37,Y,26/02/2016 13:37,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only - BCC Employees,1,Behind barrier.,0,Other,,0,,,,,,,,,,,,,,,125030,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,Out of service,,0,125031,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,Out of service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4175883acf83089135ff7acd62567221,60516/60517,City Hall 2,51.452608,-2.601982,,City Hall,,,College Green,,,Bristol,City of Bristol,BS1 5TR,gb,,This is a Private site. No Public Access. Need a Charge Your Car or Source West RFID card to access.,Private Car Park,Private car park,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,Out of service,Published,0,31/03/2015 09:39,26/02/2016 13:37,Y,26/02/2016 13:37,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only - BCC Employees,1,Behind barrier.,0,Other,,0,,,,,,,,,,,,,,,125032,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,Out of service,,0,125033,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,Out of service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
f6ea5bbfb60747c44de83d0ed40ad1ce,60518/60519,City Hall 3,51.452608,-2.601982,,City Hall,,,College Green,,,Bristol,City of Bristol,BS1 5TR,gb,,This is a Private site. No Public Access. Need Charge Your Car or Source West RFID card to access.,Private Car Park,Private car park,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,Out of service,Published,0,31/03/2015 09:45,26/02/2016 13:38,Y,26/02/2016 13:38,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only - BCC Employees,1,Behind barrier.,0,Other,,0,,,,,,,,,,,,,,,125034,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,Out of service,,0,125035,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,Out of service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14e891bef3193505ed74f24135475387,60508/60509,Bristol City Council - Pest Control,51.469421,-2.567853,,Eastville Depot,,,New Stadium Road,,Eastville,Bristol,City of Bristol,BS5 6NL,gb,,This is a Private Car Park. No Public Access. Need Charge Your Car or Source West RFID card to access,Private Car Park,Private Car Park,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,31/03/2015 09:51,16/10/2015 14:57,Y,16/10/2015 14:57,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only - BCC Employees,1,Behind gate.,0,Other,,0,,,,,,,,,,,,,,,125036,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,125037,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
a39256a0972490978df0b4d85c5736be,60500/60501,Bristol City Council - Sandy Park 1,51.441731,-2.557797,,Sandy Park,,,Sandy Park Road,,Brislington,Bristol,City of Bristol,BS4 3NZ,gb,,This is a Private Site. No Public Access. Need Charge Your Car or Source West RFID card for access.,Private Car Park,Private Car Park,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,31/03/2015 09:56,16/10/2015 14:57,Y,16/10/2015 14:57,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only - BCC Employees,1,,0,Other,,0,,,,,,,,,,,,,,,125038,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,125039,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
63ba327b26344b5f629861defddc2099,60502/60503,Bristol City Council - Sandy Park 2,51.441731,-2.557797,,Sandy Park,,,Sandy Park Road,,Brislington,Bristol,City of Bristol,BS4 3NZ,gb,,This is a private site. No Public Access. Need a Charge Your Car or Source West RFID card to access,Private Car Park,Private car park,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,31/03/2015 09:59,16/10/2015 14:58,Y,16/10/2015 14:58,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only - BCC Employees,1,,0,Other,,0,,,,,,,,,,,,,,,125040,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,125041,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
f3ade07c95869d169f835b4edf163cf8,60504/60505,Temple Street 1,51.449547,-2.58663,,,100,,Temple Street,,,Bristol,City of Bristol,BS1 6HT,gb,,This is a private site. No Public Access. Need a Charge Your Car or Source West RFID card to access.,Private Car Park,Private Car Park,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,31/03/2015 10:02,16/10/2015 14:59,Y,16/10/2015 14:59,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only - BCC Employees,1,,0,Other,,0,,,,,,,,,,,,,,,125042,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,125043,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
b4ed71f9558ece5011c54704204713c6,60506/60507,Temple Street 2,51.449547,-2.58663,,,100,,Temple Street,,,Bristol,City of Bristol,BS1 6HT,gb,,This is a private site. No Public Access. Need Charge Your Car or Source West RFID card for access.,Private Car Park,Private Car Park,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,31/03/2015 10:05,16/10/2015 14:59,Y,16/10/2015 14:59,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only - BCC Employees,1,,0,Other,,0,,,,,,,,,,,,,,,125044,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,125045,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
8a7a2a135d4d237e650116bc579d0d08,60520/60521,Bordeaux Quay,51.450683,-2.59846,,V-Shed,,,Canons Way,,,Bristol,City of Bristol,BS1 5UH,gb,,This is a private site. No Public Access. Need Charge Your Car or Source West RFID card for access.,Private Site,Private Site,,,Bordeaux Quay,http://www.bordeaux-quay.co.uk,0117 943 1200,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,31/03/2015 10:10,16/10/2015 15:00,Y,16/10/2015 15:00,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only ,1,,0,Other,,0,,,,,,,,,,,,,,,125046,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,125047,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
22d5d332428968f85ded9ffec389686c,60510/60511,BBC,51.460156,-2.608084,,Broadcasting House,,,Whiteladies Road,,,Bristol,City of Bristol,BS8 2LR,gb,,This is a private site. No Public Access. Need Charge Your Car or Source West RFID card for access.,Private Car Park,Private Car Park,,,BBC,http://www.bbc.co.uk,0117 973 2211,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,31/03/2015 10:18,16/10/2015 15:01,Y,16/10/2015 15:01,Source West,Source West,n/a,0,,1,,0,,,1,Private Parking Only ,1,Behind barrier.,0,Other,,0,,,,,,,,,,,,,,,125048,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,125049,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
c13de83d17f80a6f7f70c8cac70bca85,60512/60513,Bristol Airport,51.38586,-2.712836,,Bristol Airport,,,North Side Road,,,"Backwell, Nailsea",North Somerset,BS48 3DY,gb,,,North Side Road,Short stay Car Park Row 7,,,Bristol Airport,http://www.bristolairport.co.uk,0871 334 4450,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,31/03/2015 10:22,26/02/2016 13:40,Y,26/02/2016 13:40,Source West,Source West,n/a,0,,1,,0,,,1,Airport customers only,0,,0,Retail car park,,1,,,,,,,,,,,,,,,125050,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,125051,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
c68e180dfd52ae72565d7b8b8c487a2c,60458,Brislington Park & Ride 2,51.428141,-2.537584,,,515-517,Stockwood Road,,,Bristol,Bristol,City of Bristol,BS4 5LR,gb,,Publicly accessible car park,Brislington Park and Ride Car Park,Located near the Stockwood Road entrance of the Park & Ride.,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,15/05/2015 09:43,03/06/2016 10:05,Y,03/06/2016 10:05,Source West,Source West,n/a,1,Rapid chargers require a fee £4:50 for the first hour £5:00 for each additional hour.,1,£20 per annum for RFiD card,0,,,0,,0,,0,Park & Ride site,,0,06:00,21:30,,,06:00,21:30,06:00,21:30,06:00,21:30,07:30,20:00,,,125209,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,125210,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,125211,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
63a73899c69371bb22c6f3b279442453,SRC_WEST60527,Aztec West Business Park,51.542921,-2.572277,,Aztec West Business Park,220,Aztec West,Park Avenue,,Almondsbury,Almondsbury,South Gloucestershire,BS32 4TD,gb,,Publicly accessible car park,Aztec Centre,,,,South Gloucestershire Council,http://www.southglos.gov.uk,01454 868004,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,15/05/2015 10:38,16/10/2015 15:06,Y,16/10/2015 15:06,Source West,Source West,n/a,1,,1,£20 per annum for RFiD card,0,,,0,,0,,0,Workplace car park,,1,,,,,,,,,,,,,,,125215,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,125216,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,125217,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
68f72ce18fdbdc6aec6f299eb6dc8cf4,NCRA1,Temple Gate Car Park 1,51.448168,-2.583835,,,,Chatterton Square,Temple Gate,,,Bristol,City of Bristol,BS1 6PL,gb,,,,,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,13/10/2015 13:01,26/02/2016 13:42,Y,26/02/2016 13:42,Source West,Source West,n/a,1,,1,£20 per annum for RFiD card,0,,,0,,0,,0,Workplace car park,,1,,,,,,,,,,,,,,,126576,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,126577,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
00952df30217238f014249cc730f600d,NCRA2,Trenchard Street Car Park 2,51.454938,-2.598994,,,18,Trenchard Street,Lodge Street,,,Bristol,City of Bristol,BS1 5AN,gb,,,,,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,13/10/2015 13:13,16/10/2015 15:09,Y,16/10/2015 15:09,Source West,Source West,n/a,0,,1,£20 per annum for RFiD card,0,,,0,,0,,0,Public car park,,1,,,,,,,,,,,,,,,126578,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,126579,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6fdf51ecb22f365cc01cbf187ce3353f,NCRA3,Trenchard Street Car Park 3,51.454951,-2.598929,,,18,Trenchard Street,Lodge Street,,,Bristol,City of Bristol,BS1 5AN,gb,,,,,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,13/10/2015 13:15,16/10/2015 15:10,Y,16/10/2015 15:09,Source West,Source West,n/a,0,,1,£20 per annum for RFiD card,0,,,0,,0,,0,Public car park,,1,,,,,,,,,,,,,,,126580,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,126581,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
aa0c1c360585020e8fb2d9f34fa25e7b,NCRA4,Trenchard Street Car Park 4,51.454958,-2.59894,,,18,Trenchard Street,Lodge Street,,,Bristol,City of Bristol,BS1 5AN,gb,,,,,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,13/10/2015 13:17,16/10/2015 15:10,Y,16/10/2015 15:10,Source West,Source West,n/a,0,,1,£20 per annum for RFiD card,0,,,0,,0,,0,Public car park,,1,,,,,,,,,,,,,,,126582,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6cc14668d720ff3088c3e2325745080c,NCRA5,Portway Park & Ride 2,51.491174,-2.68835,,,A4,Portway,,,,Bristol,City of Bristol,BS11 9QE,gb,,,,,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,13/10/2015 14:03,19/10/2015 10:27,N,,,Source West,n/a,1,Rapid chargers require a fee £4:50 for the first hour £5:00 for each additional hour.,1,£20 per annum for RFiD card,0,,,0,,0,,0,Park & Ride site,,0,06:00,21:30,,,06:00,21:30,06:00,21:30,,,07:00,20:00,,,126588,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,126589,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6b41983a549b318f1b091e6b4fa0fa7b,NCRA6,Portway Park & Ride 3,51.490613,-2.688865,,,A4,Portway,,,,Bristol,City of Bristol,BS11 9QE,gb,,,,,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,13/10/2015 14:04,19/10/2015 10:28,N,,,Source West,n/a,1,Rapid chargers require a fee £4:50 for the first hour £5:00 for each additional hour.,1,£20 per annum for RFiD card,0,,,0,,0,,0,Park & Ride site,,0,06:00,21:30,,,06:00,21:30,,,06:00,21:30,07:00,20:00,,,126590,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,126591,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
93e834de5ae9c81bc0e429317ad399c1,NCRA44,West End Car Park 2,51.455675,-2.609493,,,,Berkeley Place,,,,Bristol,City of Bristol,BS8 1JX,gb,,,,,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,13/10/2015 16:23,16/10/2015 15:18,N,,,Source West,n/a,0,,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,126695,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,126696,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1edee226a3ec95d234dbb32fc8b782a2,NCRA45,West End Car Park 3,51.455582,-2.609622,,,25,Berkeley Place,,,,Bristol,City of Bristol,BS8 1JX,gb,,,,,,,Bristol City Council,http://www.bristol.gov.uk,0117 922 2100,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,13/10/2015 16:27,16/10/2015 15:18,N,,,Source West,n/a,0,,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,126699,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,126700,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
21764f5da802b25622831976f1619aa4,NCRA46,Hewlett Packard Bristol Office 2,51.501004,-2.554038,,,,Long Down Avenue,,,,Patchway,South Gloucestershire,BS34 8QZ,gb,,,,,,,South Gloucestershire Council,http://www.southglos.gov.uk,01454 868004,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,14/10/2015 09:44,16/10/2015 15:19,Y,16/10/2015 15:19,Source West,Source West,n/a,0,,0,,0,,,1,Private Parking Only,0,,,Other,,0,,,,,,,,,,,,,,,126711,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,126712,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
da08a103aa3d81d8832c98a1bc2bdb15,NCRA47,Hewlett Packard Bristol Office 3,51.501138,-2.55421,,,,Long Down Avenue,,,,Patchway,South Gloucestershire,BS34 8QZ,gb,,,,,,,South Gloucestershire Council,http://www.southglos.gov.uk,01454 868004,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,Source West,In service,Published,0,14/10/2015 09:45,16/10/2015 15:19,Y,16/10/2015 15:19,Source West,Source West,n/a,0,,0,,0,,,1,Private Parking Only ,0,,,Other,,0,,,,,,,,,,,,,,,126713,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,126714,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
59e51aa065e7708d5d5031425cd0fe5a,400_10386,First Group Bristol Parkway Station,51.514641,-2.543094,,,,Stoke Gifford,,,,Patchway,South Gloucestershire,BS34 8PU,gb,,,,,GE Industrial,Durastation,First Group,http://www.chargepointservices.co.uk,020 7917 6057,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,First Group,In service,Published,0,03/07/2015 12:01,03/07/2015 12:01,N,,,First Group,n/a,0,,0,,1,Check site for details,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,125733,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,125734,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
9d4d16f3c477649b6491e5002231f0f8,ENG00232,Landing Light Pub & Restaurant,51.34243,-2.93366,,Landing Light Pub & Restaurant,,,Beaufighter Rd,,,Weston-super-Mare,Somerset,BS24 8EE,gb,,,,,Circontrol,Conjunto Raption 50,Osprey,http://engenie.co.uk/,0800 058 8400,,Osprey,http://engenie.co.uk/,0800 058 8400,,Osprey,In service,Published,0,17/07/2020 16:17,17/08/2020 16:04,Y,17/08/2020 17:04,Osprey,Osprey,n/a,1,Visit website for tariff details,0,,0,,,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,146221,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,146222,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,146223,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
7deebdf70ab5ba68394874e51fc9aa23,ENG00236,Hollow Tree Pub & Restaurant,51.5412,-2.55924,,Hollow Tree Pub & Restaurant,,,Brook Way,,,Bristol,Bristol,BS32 9BA,gb,,,,,Circontrol,Conjunto Raption 50,Osprey,http://engenie.co.uk/,0800 058 8400,,Osprey,http://engenie.co.uk/,0800 058 8400,,Osprey,In service,Published,0,11/08/2020 12:35,11/08/2020 12:35,N,,,Osprey,n/a,1,Visit website for tariff details,0,,0,,,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,146305,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,146306,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,146307,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
e157d5dc5efabb63696f251595c88a01,ENG00415,Landing Light Pub & Restaurant,51.342426,-2.933656,,The Landing Light,,Beaufighter Road,,,,Weston-super-Mare,North Somerset,BS24 8EE,gb,,,,,EVolt,22kW eVolve Post,Osprey,http://engenie.co.uk/,0800 058 8400,,Osprey,http://engenie.co.uk/,0800 058 8400,,Osprey,In service,Published,0,23/09/2020 09:42,23/09/2020 09:49,Y,23/09/2020 10:49,Osprey,Osprey,n/a,0,,0,,0,,engenie.co.uk,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,148407,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,148408,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
